SET,IE PID,MMS ID,Title (DC),Identifier - Digital File Name (DC),Created - W 3 CDTF (DCTERMS),Is Part Of (DCTERMS)
1,IE7557712,9939668638707636,Collection of architectural drawings of the proposed new Sir Charles Hotham Hotel on the corner of Flinders and Spencer Streets and the proposed Peoples Coffee Palace Spencer Street,me080003-007,1890,Architectural drawings collection.
1,IE7602215,9939668069907636,Collection of architectural drawings of the proposed new Sir Charles Hotham Hotel on the corner of Flinders and Spencer Streets and the proposed Peoples Coffee Palace Spencer Street,me080003-010,1890,Architectural drawings collection.
1,IE7555279,9939656770007636,Collection of architectural drawings of the proposed new Sir Charles Hotham Hotel on the corner of Flinders and Spencer Streets and the proposed Peoples Coffee Palace Spencer Street,me080003-017,1890,Architectural drawings collection.
1,IE7602368,9939655315107636,His Majesty's Theatre Auckland New Zealand,me180028-005,1902,Architectural drawings collection.
1,IE7602778,9939657833407636,His Majesty's Theatre Auckland New Zealand,me180028-002,1902,Architectural drawings collection.
1,IE7555593,9939660102507636,Willm i.e. William Leihy Esqre i.e. Esquire Additions to Royal Hotel Queenscliff,me080014-003,1882,Architectural drawings collection.
1,IE7557336,9939657587107636,Willm i.e. William Leihy Esqre i.e. Esquire Additions to Royal Hotel Queenscliff,me080014-002,1882,Architectural drawings collection.
1,IE7554387,9939650279107636,New Banking Premises Casterton for the Union Bank of Australia Limited,me000005-001,1908,Architectural drawings collection.
1,IE7557091,9939652431907636,Banking premises the Union Bank of Australia Ltd Junee NSW,me000001-002,1905,Architectural drawings collection.
1,IE7557636,9939652812407636,Banking premises at Rupanyup for the Union Bank of Australia Limited,me000004-005,1900,Architectural drawings collection.
1,IE7555748,9939648604307636,Banking premises at Rupanyup for the Union Bank of Australia Limited,me000004-001,1900,Architectural drawings collection.
1,IE1480699,9933621183607636,The Army's General /,is013033,1901,Troedel collection. Miscellaneous posters.
1,IE7603085,9939665501207636,Banking premises at Rupanyup for the Union Bank of Australia Limited,me000004-006,1900,Architectural drawings collection.
1,IE1487247,9918104153607636,'Theobroma.' Harper's & Co's Perfection Finest Cocoa Melbourne & Sydney,is001612,1881/1890,Troedel collection. Miscellaneous posters.
1,IE7557256,9939648091607636,Unidentified church with twin towers on the west front,me130025-001,1857,Architectural drawings collection.
1,IE7554362,9939648147807636,Unidentified church with twin towers on the west front,me130025-005,1857,Architectural drawings collection.
1,IE7554685,9939653438407636,Unidentified church with twin towers on the west front,me130025-012,1857,Architectural drawings collection.
1,IE1515082,9918082423607636,Mexican Mustang Liniment [for] Horses & Cattle,is001121,1870/1910,Troedel collection. Advertising posters.
1,IE1515989,9918104463607636,The balmoral Blend Fine Old Scotch Whisky,is001600,1881/1890,Troedel collection. Miscellaneous posters.
1,IE1518238,9918104443607636,Buddha Tea Sold Here,is001601,1881/1890,Troedel collection. Miscellaneous posters.
1,IE7555603,9939654475907636,Unidentified church with twin towers on the west front,me130025-011,1857,Architectural drawings collection.
1,IE7554457,9939668463307636,Proposed municipal buildings Napier New Zealand,me120009-018,1911,Architectural drawings collection.
1,IE7557541,9939655036707636,Proposed municipal buildings Napier New Zealand,me120009-011,1911,Architectural drawings collection.
1,IE7557717,9939656257007636,Proposed municipal buildings Napier New Zealand,me120009-022,1911,Architectural drawings collection.
1,IE7602180,9939662879007636,Proposed municipal buildings Napier New Zealand,me120009-007,1911,Architectural drawings collection.
1,IE15197000,9919672893607636,Universal Help Coy. Cleaning Contractors and Renovators...42 Little Collins Street,fp000170,1880/1890,Troedel collection. Advertising posters.
1,IE15197005,9919660003607636,What is it? Mixed!!! Nugget Theatre Every Evening,fp001004,1880/1890,Troedel collection. Theatre posters.
1,IE15197010,9917562033607636,Hudson's Surprise Party,fp000010,1880,Troedel collection. Theatre posters.
1,IE15197015,9919842543607636,Dunster Estate [Auction notice],fp000346,1886,Troedel collection. Land subdivision posters.
1,IE15197020,9919673173607636,"The Salvation Army Almanac 1899. Come unto Me all ye that labour and are heavy laden, and I will give you rest",fp000177,1898,Troedel collection. Miscellaneous posters.
1,IE15197025,9919663253607636,Innocents abroad,fp000153,1884,Troedel collection. Miscellaneous posters.
1,IE15197030,9919673303607636,Miss Hook of Holland,fp000179,1897/1903,Troedel collection. Miscellaneous posters.
1,IE15197035,9919810883607636,Caulfield Shire Hall Estate [Auction notice],fp000301,1886,Troedel collection. Land subdivision posters.
1,IE15197040,9919851213607636,Dandenong. Plan of the Subdivision of the Fosterville Estate [Auction notice],fp000358,1888,Troedel collection. Land subdivision posters.
1,IE15197045,9920198213607636,[Certificate for membership of the ] Pipeclay Club,fp000414,1880/1889,Troedel collection. Certificates.
1,IE15197050,9919817383607636,Town of Sorrento [Auction notice],fp000321,1880/1890,Troedel collection. Land subdivision posters.
1,IE15197055,9919662773607636,The Countess of Hopetoun,fp000141,1893,Troedel collection. Miscellaneous posters.
1,IE15197060,9919663223607636,Wattle and Wildflowers,fp000152,1886,Troedel collection. Miscellaneous posters.
1,IE15197065,9939660686907636,Keep The Flag Flying. Money Is Urgently Needed. Buy War Savings Certificates,fp000439,1915,Troedel collection. World War 1 posters.
1,IE15197080,9919811173607636,Boulanger Reserve St. Albans. [Auction notice],fp000308,1888,Troedel collection. Land subdivision posters.
1,IE15197090,9917615163607636,A New Light on the Subject: Smoke Cameo Cigarettes,fp000382,1891/1900,Troedel collection. Advertising posters.
1,IE15197095,9939650638607636,Derrimut Park Auction Notice,fp001021,1886,Troedel collection. Land subdivision posters.
1,IE15197100,9919842933607636,Subdivision plan of Spottiswoode Estate [Auction notice],fp000351,1886,Troedel collection. Land subdivision posters.
1,IE15197105,9920198203607636,[Insurance policy for] The Mutual Assurance Society of Victoria Limited (Queensland Office),fp000413,1880/1900,Troedel collection. Certificates.
1,IE15197110,9939650638507636,"Hawthorn Park, Hawthorn Auction Notice",fp000305,1885,Troedel collection. Land subdivision posters.
1,IE15197120,9919663473607636,Ex. S.S. Pathan First Crop Tea Season 1886-7,fp000159,1886,Troedel collection. Advertising posters.
1,IE15197125,9919842363607636,Kensington Park Estate [Auction notice],fp000338,1886,Troedel collection. Land subdivision posters.
1,IE15197130,9917598543607636,Curnow's Duke of Rothsay Hotel,fp000045,1881/1890,Troedel collection. Advertising posters.
1,IE15197135,9919660023607636,G. Rignold as Henry V at H.M. Opera House,fp001005,1880/1890,Troedel collection. Theatre posters.
1,IE15197140,9919842323607636,Sorrento [Land sale notice],fp000336,1886,Troedel collection. Land subdivision posters.
1,IE15197145,9917561893607636,Florence Menkmeyer,fp000008,1890/1895,Troedel collection. Theatre posters.
1,IE15197150,9919777343607636,"Gordon Park Dandenong, Land for sale",fp000254,1880/1890,Troedel collection. Land subdivision posters.
1,IE15197155,9919806283607636,Mendip Hills North Preston [Auction notice],fp000271,1888,Troedel collection. Land subdivision posters.
1,IE15197160,9920198353607636,[Certificate of membership for the United Ancient Order of Druids],fp000420,1897/1903,Troedel collection. Certificates.
1,IE7557116,9939647966507636,Proposed municipal buildings Napier New Zealand,me120009-002,1911,Architectural drawings collection.
1,IE7556455,9939652431407636,Proposed municipal buildings Napier New Zealand,me120009-020,1911,Architectural drawings collection.
1,IE7556870,9939657587407636,Proposed municipal buildings Napier New Zealand,me120009-004,1911,Architectural drawings collection.
1,IE7602250,9939665789707636,Proposed additions Munster Arms Hotel Lt. Bourke St.,me080006-002,1886,Architectural drawings collection.
1,IE7554635,9939653573207636,Proposed additions Lysaght's Galv. Iron Co. Melbourne,me030009-002,1908,Architectural drawings collection.
1,IE7555920,9939649456307636,Proposed theatre for the Wellington Opera House Company Limited. Wellington New Zealand,me180025-014,1912,Architectural drawings collection.
1,IE7555573,9939660070307636,Proposed theatre for the Wellington Opera House Company Limited. Wellington New Zealand,me180025-030,1912,Architectural drawings collection.
1,IE1529407,9918104483607636,Lewis & Whitty's Self Polishing Harness Blacking.,is001598,1881/1890,Troedel collection. Miscellaneous posters.
1,IE1529871,9918104523607636,You Buy Planet Teas New Season Welly Good,is001596,1881/1890,Troedel collection. Miscellaneous posters.
1,IE7554950,9939653597107636,Proposed theatre for the Wellington Opera House Company Limited. Wellington New Zealand,me180025-044,1912,Architectural drawings collection.
1,IE7555050,9939652366507636,Proposed theatre for the Wellington Opera House Company Limited. Wellington New Zealand,me180025-041,1912,Architectural drawings collection.
1,IE7554615,9939653577907636,Proposed theatre for the Wellington Opera House Company Limited. Wellington New Zealand,me180025-040,1912,Architectural drawings collection.
1,IE7554620,9939653573507636,Proposed theatre for the Wellington Opera House Company Limited. Wellington New Zealand,me180025-002,1912,Architectural drawings collection.
1,IE7556260,9939663379407636,Proposed theatre for the Wellington Opera House Company Limited. Wellington New Zealand,me180025-042,1912,Architectural drawings collection.
1,IE7602358,9939655315207636,Proposed theatre for the Wellington Opera House Company Limited. Wellington New Zealand,me180025-005,1912,Architectural drawings collection.
1,IE7557646,9939652812207636,Proposed theatre for the Wellington Opera House Company Limited. Wellington New Zealand,me180025-018,1912,Architectural drawings collection.
1,IE7557649,9939652812007636,Proposed theatre for the Wellington Opera House Company Limited. Wellington New Zealand,me180025-017,1912,Architectural drawings collection.
1,IE7555928,9939649456207636,Proposed theatre for the Wellington Opera House Company Limited. Wellington New Zealand,me180025-004,1912,Architectural drawings collection.
1,IE7555518,9939660075107636,Proposed theatre for the Wellington Opera House Company Limited. Wellington New Zealand,me180025-036,1912,Architectural drawings collection.
1,IE7557196,9939647913107636,Proposed theatre for the Wellington Opera House Company Limited. Wellington New Zealand,me180025-013,1912,Architectural drawings collection.
1,IE7602995,9939651276107636,Proposed theatre for the Wellington Opera House Company Limited. Wellington New Zealand,me180025-028,1912,Architectural drawings collection.
1,IE7602498,9939650591007636,Proposed theatre for the Wellington Opera House Company Limited. Wellington New Zealand,me180025-039,1912,Architectural drawings collection.
1,IE7557306,9939653705507636,Proposed theatre for the Wellington Opera House Company Limited. Wellington New Zealand,me180025-003,1912,Architectural drawings collection.
1,IE7556225,9939663447107636,Proposed theatre for the Wellington Opera House Company Limited. Wellington New Zealand,me180025-021,1912,Architectural drawings collection.
1,IE7557101,9939652431807636,Proposed theatre for the Wellington Opera House Company Limited. Wellington New Zealand,me180025-043,1912,Architectural drawings collection.
1,IE7556235,9939663447007636,Proposed theatre for the Wellington Opera House Company Limited. Wellington New Zealand,me180025-032,1912,Architectural drawings collection.
1,IE7557767,9939647919807636,Proposed theatre for the Wellington Opera House Company Limited. Wellington New Zealand,me180025-026,1912,Architectural drawings collection.
1,IE7554560,9939648014107636,Proposed theatre for the Wellington Opera House Company Limited. Wellington New Zealand,me180025-031,1912,Architectural drawings collection.
1,IE7555445,9939663378107636,Proposed theatre for the Wellington Opera House Company Limited. Wellington New Zealand,me180025-015,1912,Architectural drawings collection.
1,IE7555416,9939649090507636,"Collection of architectural drawings of the Opera House later the Tivoli Theatre, Bourke Street Melbourne.",me180013-013,1900,Architectural drawings collection.
1,IE7603131,9939651537107636,"Collection of architectural drawings of the Opera House later the Tivoli Theatre, Bourke Street Melbourne.",me180013-019,1900,Architectural drawings collection.
1,IE7555814,9939660105007636,"Collection of architectural drawings of the Opera House later the Tivoli Theatre, Bourke Street Melbourne.",me180013-025,1900,Architectural drawings collection.
